fid,id,left,top,right,bottom,row_index,col_index,temperature,ghi
11911,17108,0.865345407732178,50.5,2.59739621530106,49,27,140,11,0
18882,27113,107.386470073218,49,109.118520880787,47.5,28,222,-4,3
18797,26990,106.087431967542,49.75,107.81948277511,48.25,27,221,1,3
18881,27112,107.386470073218,50.5,109.118520880787,49,27,222,-2,3
18796,26989,106.087431967542,51.25,107.81948277511,49.75,26,221,1,3
18880,27111,107.386470073218,52,109.118520880787,50.5,26,222,-1,3
18966,27233,108.685508178895,51.25,110.417558986464,49.75,26,223,-4,3
18967,27234,108.685508178895,49.75,110.417558986464,48.25,27,223,-4,3
19052,27357,109.984546284572,49,111.71659709214,47.5,28,224,0,3
19051,27356,109.984546284572,50.5,111.71659709214,49,27,224,-4,3
19050,27355,109.984546284572,52,111.71659709214,50.5,26,224,-1,3
2980,4291,-135.533655688317,60.25,-133.801604880748,58.75,20,35,-1,3
3065,4414,-134.23461758264,59.5,-132.502566775071,58,21,36,-2,3
3150,4535,-132.935579476964,60.25,-131.203528669395,58.75,20,37,-3,3
3151,4536,-132.935579476964,58.75,-131.203528669395,57.25,21,37,1,3
2982,4293,-135.533655688317,57.25,-133.801604880748,55.75,22,35,7,3
2981,4292,-135.533655688317,58.75,-133.801604880748,57.25,21,35,-2,3
3066,4415,-134.23461758264,58,-132.502566775071,56.5,22,36,-2,3
3152,4537,-132.935579476964,57.25,-131.203528669395,55.75,22,37,3,3
3235,4658,-131.636541371287,59.5,-129.904490563718,58,21,38,-2,3
3236,4659,-131.636541371287,58,-129.904490563718,56.5,22,38,-2,3
3237,4660,-131.636541371287,56.5,-129.904490563718,55,23,38,2,3
3238,4661,-131.636541371287,55,-129.904490563718,53.5,24,38,2,3
3239,4662,-131.636541371287,53.5,-129.904490563718,52,25,38,9,3
3412,4909,-129.038465159934,49,-127.306414352365,47.5,28,40,11,3
3584,5155,-126.44038894858,46,-124.708338141011,44.5,30,42,12,3
3583,5154,-126.44038894858,47.5,-124.708338141011,46,29,42,12,3
3582,5153,-126.44038894858,49,-124.708338141011,47.5,28,42,10,3
3327,4786,-130.33750326561,49.75,-128.605452458041,48.25,27,39,11,3
3497,5030,-127.739427054257,49.75,-126.007376246688,48.25,27,41,10,3
3581,5152,-126.44038894858,50.5,-124.708338141011,49,27,42,10,3
3411,4908,-129.038465159934,50.5,-127.306414352365,49,27,40,7,3
3496,5029,-127.739427054257,51.25,-126.007376246688,49.75,26,41,10,3
3326,4785,-130.33750326561,51.25,-128.605452458041,49.75,26,39,10,3
3580,5151,-126.44038894858,52,-124.708338141011,50.5,26,42,3,3
3410,4907,-129.038465159934,52,-127.306414352365,50.5,26,40,3,3
3325,4784,-130.33750326561,52.75,-128.605452458041,51.25,25,39,9,3
3495,5028,-127.739427054257,52.75,-126.007376246688,51.25,25,41,3,3
3579,5150,-126.44038894858,53.5,-124.708338141011,52,25,42,3,3
3409,4906,-129.038465159934,53.5,-127.306414352365,52,25,40,3,3
3323,4782,-130.33750326561,55.75,-128.605452458041,54.25,23,39,2,3
3324,4783,-130.33750326561,54.25,-128.605452458041,52.75,24,39,2,3
3408,4905,-129.038465159934,55,-127.306414352365,53.5,24,40,2,3
3493,5026,-127.739427054257,55.75,-126.007376246688,54.25,23,41,-1,3
3494,5027,-127.739427054257,54.25,-126.007376246688,52.75,24,41,3,3
3578,5149,-126.44038894858,55,-124.708338141011,53.5,24,42,3,3
3670,5277,-125.141350842904,45.25,-123.409300035335,43.75,30,43,11,3
3669,5276,-125.141350842904,46.75,-123.409300035335,45.25,29,43,11,3
3668,5275,-125.141350842904,48.25,-123.409300035335,46.75,28,43,10,3
3666,5273,-125.141350842904,51.25,-123.409300035335,49.75,26,43,3,3
3665,5272,-125.141350842904,52.75,-123.409300035335,51.25,25,43,3,3
3664,5271,-125.141350842904,54.25,-123.409300035335,52.75,24,43,4,3
3667,5274,-125.141350842904,49.75,-123.409300035335,48.25,27,43,10,3
3663,5270,-125.141350842904,55.75,-123.409300035335,54.25,23,43,4,3
3754,5399,-123.842312737227,46,-122.110261929658,44.5,30,44,11,3
3753,5398,-123.842312737227,47.5,-122.110261929658,46,29,44,8,3
3752,5397,-123.842312737227,49,-122.110261929658,47.5,28,44,2,3
3751,5396,-123.842312737227,50.5,-122.110261929658,49,27,44,5,3
3750,5395,-123.842312737227,52,-122.110261929658,50.5,26,44,3,3
3749,5394,-123.842312737227,53.5,-122.110261929658,52,25,44,3,3
3748,5393,-123.842312737227,55,-122.110261929658,53.5,24,44,0,3
3747,5392,-123.842312737227,56.5,-122.110261929658,55,23,44,2,3
3407,4904,-129.038465159934,56.5,-127.306414352365,55,23,40,0,3
3577,5148,-126.44038894858,56.5,-124.708338141011,55,23,42,-1,3
3662,5269,-125.141350842904,57.25,-123.409300035335,55.75,22,43,0,3
3492,5025,-127.739427054257,57.25,-126.007376246688,55.75,22,41,-1,3
3322,4781,-130.33750326561,57.25,-128.605452458041,55.75,22,39,2,3
3576,5147,-126.44038894858,58,-124.708338141011,56.5,22,42,-6,3
3746,5391,-123.842312737227,58,-122.110261929658,56.5,22,44,2,3
3406,4903,-129.038465159934,58,-127.306414352365,56.5,22,40,-5,3
3321,4780,-130.33750326561,58.75,-128.605452458041,57.25,21,39,-2,3
3320,4779,-130.33750326561,60.25,-128.605452458041,58.75,20,39,-1,3
3405,4902,-129.038465159934,59.5,-127.306414352365,58,21,40,-5,3
3491,5024,-127.739427054257,58.75,-126.007376246688,57.25,21,41,-6,3
3490,5023,-127.739427054257,60.25,-126.007376246688,58.75,20,41,-2,3
3575,5146,-126.44038894858,59.5,-124.708338141011,58,21,42,-6,3
3661,5268,-125.141350842904,58.75,-123.409300035335,57.25,21,43,0,3
3660,5267,-125.141350842904,60.25,-123.409300035335,58.75,20,43,0,3
3745,5390,-123.842312737227,59.5,-122.110261929658,58,21,44,0,3
3830,5511,-122.54327463155,60.25,-120.811223823981,58.75,20,45,-1,3
3831,5512,-122.54327463155,58.75,-120.811223823981,57.25,21,45,2,3
3832,5513,-122.54327463155,57.25,-120.811223823981,55.75,22,45,2,3
3833,5514,-122.54327463155,55.75,-120.811223823981,54.25,23,45,2,3
3834,5515,-122.54327463155,54.25,-120.811223823981,52.75,24,45,0,3
3835,5516,-122.54327463155,52.75,-120.811223823981,51.25,25,45,3,3
3836,5517,-122.54327463155,51.25,-120.811223823981,49.75,26,45,5,3
3837,5518,-122.54327463155,49.75,-120.811223823981,48.25,27,45,2,3
3838,5519,-122.54327463155,48.25,-120.811223823981,46.75,28,45,2,3
3915,5634,-121.244236525874,59.5,-119.512185718305,58,21,46,1,3
3916,5635,-121.244236525874,58,-119.512185718305,56.5,22,46,1,3
3917,5636,-121.244236525874,56.5,-119.512185718305,55,23,46,2,3
3918,5637,-121.244236525874,55,-119.512185718305,53.5,24,46,1,3
3919,5638,-121.244236525874,53.5,-119.512185718305,52,25,46,-1,3
3920,5639,-121.244236525874,52,-119.512185718305,50.5,26,46,-1,3
3921,5640,-121.244236525874,50.5,-119.512185718305,49,27,46,6,3
3922,5641,-121.244236525874,49,-119.512185718305,47.5,28,46,9,3
3923,5642,-121.244236525874,47.5,-119.512185718305,46,29,46,14,3
4092,5885,-118.64616031452,49,-116.914109506952,47.5,28,48,9,3
4262,6129,-116.048084103167,49,-114.316033295598,47.5,28,50,6,3
4007,5762,-119.945198420197,49.75,-118.213147612628,48.25,27,47,9,3
4177,6006,-117.347122208844,49.75,-115.615071401275,48.25,27,49,6,3
4261,6128,-116.048084103167,50.5,-114.316033295598,49,27,50,0,3
4091,5884,-118.64616031452,50.5,-116.914109506952,49,27,48,4,3
4176,6005,-117.347122208844,51.25,-115.615071401275,49.75,26,49,0,3
4006,5761,-119.945198420197,51.25,-118.213147612628,49.75,26,47,6,3
4260,6127,-116.048084103167,52,-114.316033295598,50.5,26,50,3,3
4090,5883,-118.64616031452,52,-116.914109506952,50.5,26,48,-5,3
4005,5760,-119.945198420197,52.75,-118.213147612628,51.25,25,47,-1,3
4175,6004,-117.347122208844,52.75,-115.615071401275,51.25,25,49,3,3
4089,5882,-118.64616031452,53.5,-116.914109506952,52,25,48,-5,3
4003,5758,-119.945198420197,55.75,-118.213147612628,54.25,23,47,2,3
4004,5759,-119.945198420197,54.25,-118.213147612628,52.75,24,47,1,3
4088,5881,-118.64616031452,55,-116.914109506952,53.5,24,48,2,3
4173,6002,-117.347122208844,55.75,-115.615071401275,54.25,23,49,2,3
4174,6003,-117.347122208844,54.25,-115.615071401275,52.75,24,49,3,3
4258,6125,-116.048084103167,55,-114.316033295598,53.5,24,50,3,3
4343,6246,-114.74904599749,55.75,-113.016995189922,54.25,23,51,2,3
4001,5756,-119.945198420197,58.75,-118.213147612628,57.25,21,47,1,3
4000,5755,-119.945198420197,60.25,-118.213147612628,58.75,20,47,-1,3
4085,5878,-118.64616031452,59.5,-116.914109506952,58,21,48,1,3
4171,6000,-117.347122208844,58.75,-115.615071401275,57.25,21,49,1,3
4170,5999,-117.347122208844,60.25,-115.615071401275,58.75,20,49,-1,3
4255,6122,-116.048084103167,59.5,-114.316033295598,58,21,50,1,3
4341,6244,-114.74904599749,58.75,-113.016995189922,57.25,21,51,0,3
4340,6243,-114.74904599749,60.25,-113.016995189922,58.75,20,51,-1,3
4425,6366,-113.450007891814,59.5,-111.717957084245,58,21,52,1,3
4429,6370,-113.450007891814,53.5,-111.717957084245,52,25,52,3,3
4428,6369,-113.450007891814,55,-111.717957084245,53.5,24,52,2,3
4427,6368,-113.450007891814,56.5,-111.717957084245,55,23,52,1,3
4087,5880,-118.64616031452,56.5,-116.914109506952,55,23,48,2,3
4257,6124,-116.048084103167,56.5,-114.316033295598,55,23,50,2,3
4342,6245,-114.74904599749,57.25,-113.016995189922,55.75,22,51,2,3
4172,6001,-117.347122208844,57.25,-115.615071401275,55.75,22,49,2,3
4002,5757,-119.945198420197,57.25,-118.213147612628,55.75,22,47,2,3
4256,6123,-116.048084103167,58,-114.316033295598,56.5,22,50,1,3
4426,6367,-113.450007891814,58,-111.717957084245,56.5,22,52,1,3
4086,5879,-118.64616031452,58,-116.914109506952,56.5,22,48,1,3
4510,6487,-112.150969786137,60.25,-110.418918978568,58.75,20,53,-2,3
4511,6488,-112.150969786137,58.75,-110.418918978568,57.25,21,53,1,3
4512,6489,-112.150969786137,57.25,-110.418918978568,55.75,22,53,1,3
4513,6490,-112.150969786137,55.75,-110.418918978568,54.25,23,53,2,3
4514,6491,-112.150969786137,54.25,-110.418918978568,52.75,24,53,2,3
4595,6610,-110.85193168046,59.5,-109.119880872892,58,21,54,-1,3
4596,6611,-110.85193168046,58,-109.119880872892,56.5,22,54,-1,3
4597,6612,-110.85193168046,56.5,-109.119880872892,55,23,54,1,3
4598,6613,-110.85193168046,55,-109.119880872892,53.5,24,54,2,3
4599,6614,-110.85193168046,53.5,-109.119880872892,52,25,54,3,3
6558,9423,-80.9740552498973,48.25,-79.2420044423284,46.75,28,77,3,3
6643,9546,-79.6750171442206,47.5,-77.9429663366518,46,29,78,5,3
4939,7102,-105.655779257754,53.5,-103.923728450185,52,25,58,1,3
4769,6858,-108.253855469107,53.5,-106.521804661538,52,25,56,3,3
4683,6734,-109.552893574784,55.75,-107.820842767215,54.25,23,55,2,3
4684,6735,-109.552893574784,54.25,-107.820842767215,52.75,24,55,2,3
4768,6857,-108.253855469107,55,-106.521804661538,53.5,24,56,2,3
4853,6978,-106.95481736343,55.75,-105.222766555862,54.25,23,57,1,3
4854,6979,-106.95481736343,54.25,-105.222766555862,52.75,24,57,1,3
4938,7101,-105.655779257754,55,-103.923728450185,53.5,24,58,1,3
5026,7225,-104.356741152077,51.25,-102.624690344508,49.75,26,59,2,3
5025,7224,-104.356741152077,52.75,-102.624690344508,51.25,25,59,1,3
5024,7223,-104.356741152077,54.25,-102.624690344508,52.75,24,59,1,3
5023,7222,-104.356741152077,55.75,-102.624690344508,54.25,23,59,1,3
4681,6732,-109.552893574784,58.75,-107.820842767215,57.25,21,55,-2,3
4680,6731,-109.552893574784,60.25,-107.820842767215,58.75,20,55,-4,3
4765,6854,-108.253855469107,59.5,-106.521804661538,58,21,56,-2,3
4851,6976,-106.95481736343,58.75,-105.222766555862,57.25,21,57,-2,3
4850,6975,-106.95481736343,60.25,-105.222766555862,58.75,20,57,-5,3
4935,7098,-105.655779257754,59.5,-103.923728450185,58,21,58,-3,3
5021,7220,-104.356741152077,58.75,-102.624690344508,57.25,21,59,-3,3
5020,7219,-104.356741152077,60.25,-102.624690344508,58.75,20,59,-5,3
5105,7342,-103.0577030464,59.5,-101.325652238832,58,21,60,-4,3
5110,7347,-103.0577030464,52,-101.325652238832,50.5,26,60,2,3
5109,7346,-103.0577030464,53.5,-101.325652238832,52,25,60,2,3
5108,7345,-103.0577030464,55,-101.325652238832,53.5,24,60,1,3
5107,7344,-103.0577030464,56.5,-101.325652238832,55,23,60,-1,3
4767,6856,-108.253855469107,56.5,-106.521804661538,55,23,56,0,3
4937,7100,-105.655779257754,56.5,-103.923728450185,55,23,58,-1,3
5022,7221,-104.356741152077,57.25,-102.624690344508,55.75,22,59,-1,3
4852,6977,-106.95481736343,57.25,-105.222766555862,55.75,22,57,-1,3
4682,6733,-109.552893574784,57.25,-107.820842767215,55.75,22,55,0,3
4936,7099,-105.655779257754,58,-103.923728450185,56.5,22,58,-3,3
5106,7343,-103.0577030464,58,-101.325652238832,56.5,22,60,-4,3
4766,6855,-108.253855469107,58,-106.521804661538,56.5,22,56,-2,3
5190,7463,-101.758664940724,60.25,-100.026614133155,58.75,20,61,-7,3
5191,7464,-101.758664940724,58.75,-100.026614133155,57.25,21,61,-5,3
5192,7465,-101.758664940724,57.25,-100.026614133155,55.75,22,61,-2,3
5193,7466,-101.758664940724,55.75,-100.026614133155,54.25,23,61,-2,3
5194,7467,-101.758664940724,54.25,-100.026614133155,52.75,24,61,0,3
5195,7468,-101.758664940724,52.75,-100.026614133155,51.25,25,61,2,3
5196,7469,-101.758664940724,51.25,-100.026614133155,49.75,26,61,3,3
5275,7586,-100.459626835047,59.5,-98.7275760274783,58,21,62,-5,3
5276,7587,-100.459626835047,58,-98.7275760274783,56.5,22,62,-5,3
5277,7588,-100.459626835047,56.5,-98.7275760274783,55,23,62,-2,3
5278,7589,-100.459626835047,55,-98.7275760274783,53.5,24,62,0,3
5279,7590,-100.459626835047,53.5,-98.7275760274783,52,25,62,2,3
5280,7591,-100.459626835047,52,-98.7275760274783,50.5,26,62,2,3
5452,7837,-97.8615506236939,49,-96.129499816125,47.5,28,64,4,3
5622,8081,-95.2634744123405,49,-93.5314236047717,47.5,28,66,4,3
5537,7958,-96.5625125180172,49.75,-94.8304617104483,48.25,27,65,4,3
5621,8080,-95.2634744123405,50.5,-93.5314236047717,49,27,66,2,3
5451,7836,-97.8615506236939,50.5,-96.129499816125,49,27,64,3,3
5536,7957,-96.5625125180172,51.25,-94.8304617104483,49.75,26,65,3,3
5366,7713,-99.1605887293705,51.25,-97.4285379218016,49.75,26,63,3,3
5620,8079,-95.2634744123405,52,-93.5314236047717,50.5,26,66,1,3
5450,7835,-97.8615506236939,52,-96.129499816125,50.5,26,64,1,3
5365,7712,-99.1605887293705,52.75,-97.4285379218016,51.25,25,63,2,3
5535,7956,-96.5625125180172,52.75,-94.8304617104483,51.25,25,65,1,3
5619,8078,-95.2634744123405,53.5,-93.5314236047717,52,25,66,1,3
5449,7834,-97.8615506236939,53.5,-96.129499816125,52,25,64,1,3
5363,7710,-99.1605887293705,55.75,-97.4285379218016,54.25,23,63,-2,3
5364,7711,-99.1605887293705,54.25,-97.4285379218016,52.75,24,63,0,3
5448,7833,-97.8615506236939,55,-96.129499816125,53.5,24,64,-1,3
5533,7954,-96.5625125180172,55.75,-94.8304617104483,54.25,23,65,-1,3
5534,7955,-96.5625125180172,54.25,-94.8304617104483,52.75,24,65,-1,3
5618,8077,-95.2634744123405,55,-93.5314236047717,53.5,24,66,-1,3
5706,8201,-93.9644363066639,51.25,-92.232385499095,49.75,26,67,2,3
5705,8200,-93.9644363066639,52.75,-92.232385499095,51.25,25,67,1,3
5704,8199,-93.9644363066639,54.25,-92.232385499095,52.75,24,67,-1,3
5707,8202,-93.9644363066639,49.75,-92.232385499095,48.25,27,67,2,3
5703,8198,-93.9644363066639,55.75,-92.232385499095,54.25,23,67,-1,3
5361,7708,-99.1605887293705,58.75,-97.4285379218016,57.25,21,63,-5,3
5360,7707,-99.1605887293705,60.25,-97.4285379218016,58.75,20,63,-8,3
5445,7830,-97.8615506236939,59.5,-96.129499816125,58,21,64,-5,3
5531,7952,-96.5625125180172,58.75,-94.8304617104483,57.25,21,65,-5,3
5530,7951,-96.5625125180172,60.25,-94.8304617104483,58.75,20,65,-7,3
5615,8074,-95.2634744123405,59.5,-93.5314236047717,58,21,66,-6,3
5701,8196,-93.9644363066639,58.75,-92.232385499095,57.25,21,67,-6,3
5700,8195,-93.9644363066639,60.25,-92.232385499095,58.75,20,67,-7,3
5792,8325,-92.6653982009872,49,-90.9333473934183,47.5,28,68,3,3
5791,8324,-92.6653982009872,50.5,-90.9333473934183,49,27,68,2,3
5790,8323,-92.6653982009872,52,-90.9333473934183,50.5,26,68,0,3
5789,8322,-92.6653982009872,53.5,-90.9333473934183,52,25,68,0,3
5788,8321,-92.6653982009872,55,-90.9333473934183,53.5,24,68,-1,3
5787,8320,-92.6653982009872,56.5,-90.9333473934183,55,23,68,-4,3
5447,7832,-97.8615506236939,56.5,-96.129499816125,55,23,64,-3,3
5617,8076,-95.2634744123405,56.5,-93.5314236047717,55,23,66,-3,3
5702,8197,-93.9644363066639,57.25,-92.232385499095,55.75,22,67,-3,3
5532,7953,-96.5625125180172,57.25,-94.8304617104483,55.75,22,65,-3,3
5362,7709,-99.1605887293705,57.25,-97.4285379218016,55.75,22,63,-2,3
5616,8075,-95.2634744123405,58,-93.5314236047717,56.5,22,66,-6,3
5786,8319,-92.6653982009872,58,-90.9333473934183,56.5,22,68,-6,3
5446,7831,-97.8615506236939,58,-96.129499816125,56.5,22,64,-5,3
5872,8441,-91.3663600953106,57.25,-89.6343092877417,55.75,22,69,-4,3
5873,8442,-91.3663600953106,55.75,-89.6343092877417,54.25,23,69,-1,3
5874,8443,-91.3663600953106,54.25,-89.6343092877417,52.75,24,69,-1,3
5875,8444,-91.3663600953106,52.75,-89.6343092877417,51.25,25,69,0,3
5876,8445,-91.3663600953106,51.25,-89.6343092877417,49.75,26,69,2,3
5877,8446,-91.3663600953106,49.75,-89.6343092877417,48.25,27,69,2,3
5956,8563,-90.0673219896339,58,-88.335271182065,56.5,22,70,-6,3
5957,8564,-90.0673219896339,56.5,-88.335271182065,55,23,70,-4,3
5958,8565,-90.0673219896339,55,-88.335271182065,53.5,24,70,-1,3
5959,8566,-90.0673219896339,53.5,-88.335271182065,52,25,70,0,3
5960,8567,-90.0673219896339,52,-88.335271182065,50.5,26,70,0,3
5961,8568,-90.0673219896339,50.5,-88.335271182065,49,27,70,2,3
5962,8569,-90.0673219896339,49,-88.335271182065,47.5,28,70,4,3
5963,8570,-90.0673219896339,47.5,-88.335271182065,46,29,70,5,3
6048,8691,-88.7682838839573,48.25,-87.0362330763884,46.75,28,71,3,3
6132,8813,-87.4692457782806,49,-85.7371949707117,47.5,28,72,3,3
6133,8814,-87.4692457782806,47.5,-85.7371949707117,46,29,72,6,3
6218,8935,-86.1702076726039,48.25,-84.4381568650351,46.75,28,73,3,3
6303,9058,-84.8711695669273,47.5,-83.1391187593584,46,29,74,6,3
6302,9057,-84.8711695669273,49,-83.1391187593584,47.5,28,74,3,3
6047,8690,-88.7682838839573,49.75,-87.0362330763884,48.25,27,71,1,3
6217,8934,-86.1702076726039,49.75,-84.4381568650351,48.25,27,73,3,3
6301,9056,-84.8711695669273,50.5,-83.1391187593584,49,27,74,2,3
6131,8812,-87.4692457782806,50.5,-85.7371949707117,49,27,72,2,3
6216,8933,-86.1702076726039,51.25,-84.4381568650351,49.75,26,73,2,3
6046,8689,-88.7682838839573,51.25,-87.0362330763884,49.75,26,71,1,3
6300,9055,-84.8711695669273,52,-83.1391187593584,50.5,26,74,0,3
6130,8811,-87.4692457782806,52,-85.7371949707117,50.5,26,72,0,3
6045,8688,-88.7682838839573,52.75,-87.0362330763884,51.25,25,71,0,3
6215,8932,-86.1702076726039,52.75,-84.4381568650351,51.25,25,73,0,3
6299,9054,-84.8711695669273,53.5,-83.1391187593584,52,25,74,0,3
6129,8810,-87.4692457782806,53.5,-85.7371949707117,52,25,72,0,3
6043,8686,-88.7682838839573,55.75,-87.0362330763884,54.25,23,71,-2,3
6044,8687,-88.7682838839573,54.25,-87.0362330763884,52.75,24,71,-2,3
6128,8809,-87.4692457782806,55,-85.7371949707117,53.5,24,72,-3,3
6213,8930,-86.1702076726039,55.75,-84.4381568650351,54.25,23,73,-3,3
6214,8931,-86.1702076726039,54.25,-84.4381568650351,52.75,24,73,-3,3
6298,9053,-84.8711695669273,55,-83.1391187593584,53.5,24,74,-3,3
6388,9179,-83.5721314612506,48.25,-81.8400806536817,46.75,28,75,3,3
6386,9177,-83.5721314612506,51.25,-81.8400806536817,49.75,26,75,1,3
6385,9176,-83.5721314612506,52.75,-81.8400806536817,51.25,25,75,-2,3
6384,9175,-83.5721314612506,54.25,-81.8400806536817,52.75,24,75,-4,3
6387,9178,-83.5721314612506,49.75,-81.8400806536817,48.25,27,75,3,3
6383,9174,-83.5721314612506,55.75,-81.8400806536817,54.25,23,75,-5,3
6473,9302,-82.273093355574,47.5,-80.5410425480051,46,29,76,5,3
6472,9301,-82.273093355574,49,-80.5410425480051,47.5,28,76,3,3
6471,9300,-82.273093355574,50.5,-80.5410425480051,49,27,76,1,3
6470,9299,-82.273093355574,52,-80.5410425480051,50.5,26,76,-2,3
6469,9298,-82.273093355574,53.5,-80.5410425480051,52,25,76,-2,3
